timestamp,SSRMS SR Measured Joint Position [°],SSRMS SY Measured Joint Position [°],SSRMS SP Measured Joint Position [°],SSRMS EP Measured Joint Position [°],SSRMS WP Measured Joint Position [°],SSRMS WY Measured Joint Position [°],SSRMS WR Measured Joint Position [°]
1751803020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751803980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751804940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751805960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751806980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807520,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807580,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807640,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807700,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807760,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807820,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807880,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751807940,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808000,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808060,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808120,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808180,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808240,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808300,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808360,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808420,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808480,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808540,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808600,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808660,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808720,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808780,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808840,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808900,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751808960,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809020,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809080,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809140,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809200,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809260,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809320,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809380,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809440,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809500,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809560,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809620,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809680,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809740,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809800,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809860,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809920,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751809980,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810040,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810100,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810160,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810220,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810280,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810340,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810400,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
1751810460,1.49242,154.99415,-202.00398,140.00192,189.99524,-84.99782,-200.00137
